train_loss,epoch,step,val_loss
-0.4559921067170354,0,49,
-0.47938759922614294,0,99,
-0.7482511127705358,0,149,
-0.5500841205942959,0,199,
-0.6524224520179294,0,249,
,0,249,-0.5072903508231568
-0.6780658166774356,1,299,
-0.6978162899245022,1,349,
-1.0776404480219568,1,399,
-0.7577329048492367,1,449,
-1.1183337217664309,1,499,
,1,499,9.80309795996875
-1.1442057340935703,2,549,
-1.100583731695141,2,599,
-1.3164130788072699,2,649,
-1.1191641305944093,2,699,
-1.2890531843250626,2,749,
,2,749,20.115827088670077
-1.3828049087754342,3,799,
-1.243770943404337,3,849,
-1.4918397004521293,3,899,
-1.114021697851217,3,949,
-1.5542643966613643,3,999,
,3,999,11.79684939374335
-1.4204982996650148,4,1049,
-1.3684592569723495,4,1099,
-1.6524003121872208,4,1149,
-1.2055090178864774,4,1199,
-1.4863793436885517,4,1249,
,4,1249,33.22883726655582
-1.419764287577311,5,1299,
-1.4614548837409476,5,1349,
-1.5701917625594635,5,1399,
-1.3464391679754477,5,1449,
-1.6038803912425061,5,1499,
,5,1499,4.479585580456391
