train_loss,epoch,step,val_loss
-0.07571641770058646,0,49,
-0.46152215043482725,0,99,
-0.43049992803919634,0,149,
-0.3468501878328185,0,199,
-0.4053491251766439,0,249,
,0,249,-0.04250427255569828
-0.5320750329033683,1,299,
-0.6357690421486919,1,349,
-0.49516148763607903,1,399,
-0.6313577466938147,1,449,
-0.618138023349434,1,499,
,1,499,3.2007335782670174
-0.6775456184834341,2,549,
-0.9412768334741786,2,599,
-0.7323285011656231,2,649,
-0.9277625105224994,2,699,
-0.9298572818832203,2,749,
,2,749,0.3092542752745133
-0.9693479232572337,3,799,
-1.3545358103560812,3,849,
-1.0960312847666587,3,899,
-1.0257415284971263,3,949,
-1.2884861983788691,3,999,
,3,999,1.7995483187353396
-1.350962460322803,4,1049,
-1.5315861776891397,4,1099,
-1.1650253214769333,4,1149,
-1.3422948311761926,4,1199,
-1.3547652241347719,4,1249,
,4,1249,7.808893713088541
-1.5669006138824586,5,1299,
-1.5874490455104278,5,1349,
-1.338445569506475,5,1399,
-1.3139798089703643,5,1449,
-1.5824540790838684,5,1499,
,5,1499,1.577195736105714
