train_loss,epoch,step,val_loss
-0.3871729695089776,0,49,
-0.13319619661138615,0,99,
-0.6262541691815531,0,149,
-0.6033308478217108,0,199,
-0.7308631508610195,0,249,
,0,249,-0.20671181191535964
-1.0170765854053347,1,299,
-0.4777618349799879,1,349,
-1.1478549097354598,1,399,
-1.1365597730650538,1,449,
-1.1187421766225079,1,499,
,1,499,3.086405601418031
-1.059515230698223,2,549,
-0.5767684696826945,2,599,
-1.4481463850770326,2,649,
-1.2176541091985849,2,699,
-1.3922451543190921,2,749,
,2,749,0.009586662206938136
-1.3727666198503563,3,799,
-0.8674543696886379,3,849,
-1.6180454103121238,3,899,
-1.3295642936907852,3,949,
-1.4922165741471114,3,999,
,3,999,1.4333376474974895
-1.3062034010372643,4,1049,
-0.8410792189013623,4,1099,
-1.6325985425042595,4,1149,
-1.3254686771301039,4,1199,
-1.578123480311484,4,1249,
,4,1249,-1.1913641310487713
-1.4850425441611512,5,1299,
-0.6635233135658347,5,1349,
-1.706325795132484,5,1399,
-1.4130326613865818,5,1449,
-1.6216923794247051,5,1499,
,5,1499,2.416961894251467
-1.566435972403039,6,1549,
-0.8048413149868567,6,1599,
-1.5695557816112768,6,1649,
-1.393796220781294,6,1699,
-1.6906706351481544,6,1749,
,6,1749,1.639306512771902
-1.547230902391615,7,1799,
-1.0739573840850754,7,1849,
-1.751464830885842,7,1899,
-1.5537760137495549,7,1949,
-1.521257261283053,7,1999,
,7,1999,4.389541550523773
-1.632550907815468,8,2049,
-0.921068733568726,8,2099,
-1.5541627900710877,8,2149,
-1.4860763771992078,8,2199,
-1.7536430612611236,8,2249,
,8,2249,1.143515233817238
-1.6592259308444612,9,2299,
-0.9129999118032708,9,2349,
-1.6876089433367556,9,2399,
-1.4594883277722708,9,2449,
-1.668061020186724,9,2499,
,9,2499,7.1155103486593
