train_loss,epoch,step,val_loss
0.0008684079547300882,0,49,
0.002120631977334142,0,99,
-0.0022319350262489657,0,149,
0.0032774322686170976,0,199,
-0.0006678740617878098,0,249,
,0,249,0.004163153140628172
-0.0011722838318060091,1,299,
-0.00225143672515582,1,349,
-0.0005822982986889436,1,399,
-0.00043454088183336737,1,449,
-0.0011214885908090722,1,499,
,1,499,0.009132768236403539
-0.27685016345842106,2,549,
-0.368830284374861,2,599,
-0.6142780073626297,2,649,
-0.4011765928078379,2,699,
