train_loss,epoch,step,val_loss
-0.16309042044819533,0,49,
-0.4876254011757206,0,99,
-0.5090667025909501,0,149,
-0.5730562105411323,0,199,
-0.5349486176291864,0,249,
,0,249,2.7817164576299516
-0.587124527808006,1,299,
-0.5967100723515166,1,349,
-0.6261219070192103,1,399,
-0.6726546552725252,1,449,
-0.6136123729223777,1,499,
,1,499,7.832984491793256
-0.8190824944986357,2,549,
-0.854928559172724,2,599,
-0.8200671538755542,2,649,
-0.9472488092384104,2,699,
-0.8632423356986714,2,749,
,2,749,4.623265675570121
-1.0712457011689636,3,799,
-0.9597448086309501,3,849,
-1.0230390452608344,3,899,
-1.0415755662446957,3,949,
-1.0917303163632708,3,999,
,3,999,10.871937578271227
-1.2280678725390237,4,1049,
-1.1991686027727613,4,1099,
-1.3073548517761695,4,1149,
-1.3317782930692168,4,1199,
-1.2646327254187457,4,1249,
,4,1249,26.503850787461793
-1.3034990230584338,5,1299,
-1.4682938270290133,5,1349,
-1.2658794023841473,5,1399,
-1.3245719909811111,5,1449,
-1.3109811285504704,5,1499,
,5,1499,33.83808523105966
