train_loss,epoch,step,val_loss
-0.6045162825327308,0,49,
,0,62,-0.5729592464549574
-0.6047513649418605,1,99,
,1,125,-0.6005145731657912
-0.5567428520911935,2,149,
,2,188,-0.6005720540482491
-0.4492113391233409,3,199,
-0.6307132728795095,3,249,
,3,251,-0.6001736322766132
-0.543577823835362,4,299,
,4,314,-0.5975922518418413
-0.5874573861066538,5,349,
,5,377,-0.5996120951600781
-0.48224952966258194,6,399,
,6,440,-0.5984540931605887
-0.5680684962225289,7,449,
-0.5483869640161959,7,499,
,7,503,-0.6002988441829951
