train_loss,epoch,step,val_loss
-0.33291830837820546,0,49,
-0.6192996281559764,0,99,
-0.5753028539451535,0,149,
-0.5470537209131177,0,199,
-0.6282262435260351,0,249,
,0,249,0.07588317417661804
-0.8473178989564922,1,299,
-0.9938943662034865,1,349,
-1.0093646504068066,1,399,
-1.0131142272195832,1,449,
-1.2221574708691654,1,499,
,1,499,4.267439492068356
-1.1784269298380368,2,549,
-1.5086295824125981,2,599,
-1.1431854660975407,2,649,
-1.291582583512993,2,699,
-1.37764608332022,2,749,
,2,749,8.88323536279161
-1.2901322376066613,3,799,
-1.6618525955399752,3,849,
-1.3311306841642074,3,899,
-1.4417734079160351,3,949,
-1.5817932364372067,3,999,
,3,999,7.5227808962931775
-1.2833166600179333,4,1049,
-1.6336968098190325,4,1099,
-1.470631919270444,4,1149,
-1.5969422185672202,4,1199,
-1.6583715819017253,4,1249,
,4,1249,4.498720117949142
-1.5356561813072163,5,1299,
-1.5653542630937334,5,1349,
-1.4988533227427587,5,1399,
-1.5419613844712776,5,1449,
-1.7116389812209625,5,1499,
,5,1499,8.319123813912979
