train_loss,epoch,step,val_loss
-0.1452652267464969,0,49,
-0.39032992963352164,0,99,
-0.1720793710203421,0,149,
-0.15551004575120553,0,199,
-0.47977020976771056,0,249,
,0,249,1.081778403017155
-0.5098955471805131,1,299,
-0.5223667765532811,1,349,
-0.3345062073247189,1,399,
-0.4629439226124359,1,449,
-0.6026400043523545,1,499,
,1,499,3.222387295383968
-0.598608912254686,2,549,
-0.7319035445108995,2,599,
-0.6437680300096402,2,649,
-0.587699245723047,2,699,
-0.803140205579036,2,749,
,2,749,0.47604227146784633
-0.6903380915747079,3,799,
-0.8947702540757043,3,849,
-0.6882556522907084,3,899,
-0.9272887203648243,3,949,
-1.1086423639912104,3,999,
,3,999,8.653996191510586
-1.1104032996559354,4,1049,
-1.3420589803633014,4,1099,
-0.9770727923834475,4,1149,
-1.0986612258301587,4,1199,
-1.1014140804793975,4,1249,
,4,1249,13.602254073338353
-1.3914380271590088,5,1299,
-1.4609040570431788,5,1349,
-1.0200079855369888,5,1399,
-1.2575287548490905,5,1449,
-1.4045870114779988,5,1499,
,5,1499,5.708579575444714
-1.2988124932187277,6,1549,
-1.3976229464471452,6,1599,
-1.2368793022713245,6,1649,
-1.207800464475259,6,1699,
-1.4339881665880754,6,1749,
,6,1749,10.472320909760267
-1.490434445908921,7,1799,
-1.4800219104071959,7,1849,
-1.072857773313944,7,1899,
-1.194150764778263,7,1949,
-1.3861440479110585,7,1999,
,7,1999,17.065000372937845
