train_loss,epoch,step,val_loss
-0.28285870015146797,0,49,
-0.38104044376240953,0,99,
-0.6151618546808155,0,149,
-0.4654501588393516,0,199,
-1.10285838081793,0,249,
,0,249,-0.4068943030434513
-0.6795608523292223,1,299,
-0.863762422645336,1,349,
-1.2454802263401537,1,399,
-0.9132114662718442,1,449,
-1.498415090200542,1,499,
,1,499,-0.3231523411889752
-1.0151691796035809,2,549,
-1.3836130448140693,2,599,
-1.4110978266976746,2,649,
-1.4045216243398349,2,699,
-1.76593290270752,2,749,
,2,749,0.6385254780163868
-1.0823769502589498,3,799,
-1.511189991681986,3,849,
-1.5051183172177605,3,899,
-1.433969817025301,3,949,
-1.7122172484733398,3,999,
,3,999,9.232723092339777
-1.2853639359348032,4,1049,
-1.5568305306217887,4,1099,
-1.589177998040156,4,1149,
-1.5957935705649458,4,1199,
-1.7718076426778242,4,1249,
,4,1249,11.83072637692906
-1.426609539788307,5,1299,
-1.6321513548006128,5,1349,
-1.7858283517972442,5,1399,
-1.522294381711594,5,1449,
-1.7801270668401707,5,1499,
,5,1499,8.192744282419868
