train_loss,epoch,step,val_loss
-0.28683009020616046,0,49,
-0.3092646639193757,0,99,
-0.543556960091951,0,149,
-0.43121163342044255,0,199,
-0.3716960667402325,0,249,
,0,249,7.932303080245093
-0.7148466537044977,1,299,
-0.39764519533878095,1,349,
-0.7555859458081837,1,399,
-0.7511860090938107,1,449,
-0.6544638954021189,1,499,
,1,499,16.644818008086236
-0.9452463416364463,2,549,
-0.8735239911798858,2,599,
-1.030601133931705,2,649,
-1.004750037461112,2,699,
-1.0738038308825355,2,749,
,2,749,13.542418768996265
-1.305030583095626,3,799,
-1.3869484358337045,3,849,
-1.1019326699981684,3,899,
-1.240623787804084,3,949,
-1.2189204157078057,3,999,
,3,999,13.258510017527689
-1.4337444619727941,4,1049,
-1.4380511729367966,4,1099,
-1.0983553192927284,4,1149,
-1.456832567093928,4,1199,
-1.3482166137446592,4,1249,
,4,1249,24.505247441113262
-1.534921969983926,5,1299,
-1.44970122154277,5,1349,
-1.3198297256251668,5,1399,
-1.5930655661179065,5,1449,
-1.390957536035223,5,1499,
,5,1499,35.57200977346135
