train_loss,epoch,step,val_loss
-0.14249620273442387,0,49,
-0.3904282902137872,0,99,
-0.5887307766658192,0,149,
-0.43265031894144457,0,199,
-0.6328215502026047,0,249,
,0,249,0.11131562331870741
-0.5861660118242153,1,299,
-0.496715132895559,1,349,
-0.7118167273802993,1,399,
-0.5032706905676032,1,449,
-0.6303673889471844,1,499,
,1,499,0.25528657635863206
-0.6033300929976977,2,549,
-0.5333440651985684,2,599,
-0.8148327386418484,2,649,
-0.6091113002060551,2,699,
-0.9412546361383074,2,749,
,2,749,23.061723826492354
-0.9745657518272692,3,799,
-0.9218379570801898,3,849,
-1.1019803524655734,3,899,
-1.033303873863848,3,949,
-1.093399441918435,3,999,
,3,999,8.425868282099616
-1.2488117191165597,4,1049,
-1.1496246691726841,4,1099,
-1.3658352448789102,4,1149,
-1.292396674392182,4,1199,
-1.2420443714106848,4,1249,
,4,1249,31.207835372769104
-1.4047922452658328,5,1299,
-1.3120944536279069,5,1349,
-1.554193859046861,5,1399,
-1.2993481017025017,5,1449,
-1.297117351407758,5,1499,
,5,1499,28.122647803589476
