train_loss,epoch,step,val_loss
-0.08062672174437324,0,49,
-0.15876898897140101,0,99,
-0.4537704794499211,0,149,
-0.19978734345545268,0,199,
-0.41816243029611977,0,249,
,0,249,4.94519310423873
-0.12920525442256237,1,299,
-0.32977677932371163,1,349,
-0.6533725794876792,1,399,
-0.5974908314777183,1,449,
-0.7208202023778498,1,499,
,1,499,12.039812688248496
-0.40678214935581414,2,549,
-0.9303887955467802,2,599,
-0.994609052649218,2,649,
-0.9739237669699703,2,699,
-1.1299990742065014,2,749,
,2,749,51.31170433538918
-1.0808930854240857,3,799,
-1.2443487590212086,3,849,
-1.4147898423189433,3,899,
-1.1827382466882286,3,949,
-1.2983410741552093,3,999,
,3,999,64.04740881361771
-1.0709876166833172,4,1049,
-1.5559916156905347,4,1099,
-1.553964857626177,4,1149,
-1.283155504038472,4,1199,
-1.47734714517994,4,1249,
,4,1249,14.858355541727878
-1.3720664841648291,5,1299,
-1.4558396520723171,5,1349,
-1.6220993940248534,5,1399,
-1.2782713188863748,5,1449,
-1.4943434145153827,5,1499,
,5,1499,28.907243007023027
