train_loss,epoch,step,val_loss
-0.003118263003192734,0,49,
0.0026941877079100784,0,99,
-0.08253906508392461,0,149,
-0.21214971973706875,0,199,
-0.36633921565347416,0,249,
,0,249,-0.19508596078344226
-0.28149156472397596,1,299,
-0.417465873527362,1,349,
-0.5506724451514704,1,399,
-0.41538196046387066,1,449,
-0.39678648198856736,1,499,
,1,499,2.832722889083009
-0.5634561477582012,2,549,
-0.5261266206051753,2,599,
-0.6343793763466481,2,649,
-0.45347828427069325,2,699,
-0.45877740321995475,2,749,
,2,749,1.9894194139091932
-0.6321118728374158,3,799,
-0.5570899253289485,3,849,
-0.6402053502319922,3,899,
-0.5230812499423965,3,949,
-0.4534932430753118,3,999,
,3,999,2.7063185620789074
-0.6191242742152498,4,1049,
-0.6018433678389035,4,1099,
-0.6956023266205782,4,1149,
-0.6751905340219277,4,1199,
-0.4961860297657461,4,1249,
,4,1249,0.07580886465272553
-0.7137751368265861,5,1299,
-0.6379419591474411,5,1349,
-0.7236205014406374,5,1399,
-0.6249503834439669,5,1449,
-0.5548764268945812,5,1499,
,5,1499,0.8108117845194293
