train_loss,epoch,step,val_loss
-0.3379247186538157,0,49,
-0.3837316888688638,0,99,
-0.4834230961279782,0,149,
-0.5390524789329851,0,199,
-0.48943822094260314,0,249,
,0,249,4.13970682543743
-0.5477434047259826,1,299,
-0.6230445191271099,1,349,
-0.6859961588193202,1,399,
-0.8295287578826054,1,449,
-0.7381408124677207,1,499,
,1,499,1.1547241700962658
-0.7337979143290765,2,549,
-0.710638104866002,2,599,
-0.7217326519089657,2,649,
-1.007303433623237,2,699,
-0.9242130256322678,2,749,
,2,749,16.59705545273993
-1.0982442744789962,3,799,
-1.1853971306214013,3,849,
-1.1681059172632746,3,899,
-1.4519515823040035,3,949,
-1.2197787928049735,3,999,
,3,999,4.017117345250682
-1.2410429337961448,4,1049,
-1.2827812990384977,4,1099,
-1.3603887780417994,4,1149,
-1.658489214816678,4,1199,
-1.353545399993397,4,1249,
,4,1249,43.903878474976665
-1.303820245038271,5,1299,
-1.4518691853773809,5,1349,
-1.386898426749394,5,1399,
-1.7561621480926337,5,1449,
-1.3490070661198987,5,1499,
,5,1499,20.29813036076443
-1.2687115554184654,6,1549,
-1.4692159302342827,6,1599,
-1.5211119094088734,6,1649,
-1.7519659042209206,6,1699,
-1.4045917179824563,6,1749,
,6,1749,8.322516401200524
