train_loss,epoch,step,val_loss
0.0025184410993279727,0,49,
-0.6932276178530996,0,99,
-0.646394285625767,0,149,
-0.7098775399750599,0,199,
-0.8151586090393947,0,249,
,0,249,-0.6052763039167689
-0.7018788385612682,1,299,
-0.7417370564923518,1,349,
-0.6689613603530806,1,399,
-0.7505662973397764,1,449,
-0.8523509592014893,1,499,
,1,499,2.206419756073565
-0.7634485188709559,2,549,
-0.765592467693017,2,599,
-0.7227257726280909,2,649,
-0.7852870230540949,2,699,
-0.8667312406957173,2,749,
,2,749,5.643418965666407
-0.9442722136471755,3,799,
-0.9763854222747379,3,849,
-0.8553860877005488,3,899,
-1.0632869332315646,3,949,
-1.0614328384653249,3,999,
,3,999,10.86485724283223
-1.1923008423887302,4,1049,
-1.1171329153362963,4,1099,
-1.1359782305642088,4,1149,
-1.2467493884531629,4,1199,
-1.2558228826804831,4,1249,
,4,1249,42.302936519155416
-1.4059017147870876,5,1299,
-1.1284322999153744,5,1349,
-1.2598662125478226,5,1399,
-1.3008832988134305,5,1449,
-1.3531611447962553,5,1499,
,5,1499,30.3134062631054
