train_loss,epoch,step,val_loss
-0.40461295211240556,0,49,
-0.40078853507410406,0,99,
-0.5039679473146319,0,149,
-0.5199232901438253,0,199,
-0.5243801725449315,0,249,
,0,249,-0.47681998924430846
-0.5988789358486502,1,299,
-0.5621342604796449,1,349,
-0.5380758248067159,1,399,
-0.5435168569162339,1,449,
-0.6122133632014939,1,499,
,1,499,-0.27771836930734856
-0.6301357812685309,2,549,
-0.6556557041012034,2,599,
-0.5983810266073779,2,649,
-0.5757593521028905,2,699,
-0.5615865033689791,2,749,
,2,749,-0.0689248088940529
-0.6638613149311952,3,799,
-0.6592857639754364,3,849,
-0.6059405238037514,3,899,
-0.6177699348144259,3,949,
-0.6340176817073826,3,999,
,3,999,0.35930747476115055
-0.6735187758589203,4,1049,
-0.70593758965612,4,1099,
-0.5639770807287325,4,1149,
-0.6008419063935322,4,1199,
-0.624557091806023,4,1249,
,4,1249,-0.519312134237513
-0.6816976497608529,5,1299,
-0.7057338359428802,5,1349,
-0.6905054571117182,5,1399,
-0.7014768144909205,5,1449,
-0.7217112662636285,5,1499,
,5,1499,-0.3068893205472778
-0.6367083574617687,6,1549,
-0.8017199148670737,6,1599,
-0.7420721783334385,6,1649,
-0.7491932168860957,6,1699,
-0.8254181249235613,6,1749,
,6,1749,0.31123697959154834
-0.8515077821648802,7,1799,
-0.7933984193544947,7,1849,
-0.7417859434502132,7,1899,
-0.8623968901795513,7,1949,
-1.001288677565987,7,1999,
,7,1999,-0.4266265997370748
-0.9977817146671357,8,2049,
-0.794214217291124,8,2099,
-0.9549460346858547,8,2149,
-0.9766884854867202,8,2199,
-0.9876278172407651,8,2249,
,8,2249,3.251369481456986
-1.18119599460716,9,2299,
-0.786651437254873,9,2349,
-1.0113543891934778,9,2399,
-1.2408451409546135,9,2449,
-1.0488669830021755,9,2499,
,9,2499,2.575886792584405
