train_loss,epoch,step,val_loss
-0.10858435790695209,0,49,
-0.5106147232105589,0,99,
-0.516818658805033,0,149,
-0.6334430743866792,0,199,
-0.44411725223837095,0,249,
,0,249,0.26933442315280826
-0.6496247689926031,1,299,
-0.5845992549425398,1,349,
-0.6897438150962163,1,399,
-0.9012581336786729,1,449,
-0.6036707538721151,1,499,
,1,499,4.770786947169004
-1.0031370038673897,2,549,
-0.7802361200767409,2,599,
-1.0257301236493352,2,649,
-1.2352645827537536,2,699,
-1.0114924477745624,2,749,
,2,749,13.765950309498269
-1.4148436865981773,3,799,
-1.035367976046633,3,849,
-1.2250618054793623,3,899,
-1.430513701228415,3,949,
-1.165462899152794,3,999,
,3,999,16.905625661420633
-1.5984634837354785,4,1049,
-1.3478626680300132,4,1099,
-1.5018281100272686,4,1149,
-1.5549933634697526,4,1199,
-1.2622449128405118,4,1249,
,4,1249,23.74118313752514
-1.659629108397806,5,1299,
-1.4691035531721284,5,1349,
-1.4803971632109592,5,1399,
-1.6963449000449162,5,1449,
-1.382782047327391,5,1499,
,5,1499,5.1111480586226525
