train_loss,epoch,step,val_loss
-0.0026213606780536303,0,49,
-0.004380165225131183,0,99,
-0.002141536657997989,0,149,
-0.0018244852600708406,0,199,
-0.0033492043758287515,0,249,
,0,249,3.9243463018763694e-05
-0.0010111939648358437,1,299,
-0.001651331833054659,1,349,
-0.0011984183047513142,1,399,
0.00033819930884515514,1,449,
0.0009503489180038294,1,499,
,1,499,-0.001932364867666511
0.025461037325767766,2,549,
-0.23591367426739085,2,599,
-0.25431912008253255,2,649,
-0.5184189327400586,2,699,
-0.4389774382492284,2,749,
,2,749,8.528907662648187
-0.382522365256865,3,799,
-0.46685678405571673,3,849,
-0.32767371126399913,3,899,
-0.6386338690028981,3,949,
-0.46466799994480956,3,999,
,3,999,4.441521266721824
-0.44194642861781475,4,1049,
-0.49788644457974796,4,1099,
-0.3110388691614263,4,1149,
-0.634339502097732,4,1199,
-0.49065633596816083,4,1249,
,4,1249,-0.0331788708431634
-0.4608092649752775,5,1299,
-0.5200938296050981,5,1349,
-0.3838746541488658,5,1399,
-0.6811186430966951,5,1449,
-0.5573755044359125,5,1499,
,5,1499,0.7917599960787439
-0.490104883695619,6,1549,
-0.5209779682818239,6,1599,
-0.3973705482993162,6,1649,
-0.6909784141143498,6,1699,
-0.4654826587751093,6,1749,
,6,1749,3.727810513132565
-0.5300182585270692,7,1799,
-0.6180090196722277,7,1849,
-0.38829989280455424,7,1899,
-0.6770028995989406,7,1949,
-0.6021455842801853,7,1999,
,7,1999,4.626350001504968
-0.5219277586242868,8,2049,
-0.6680034749392347,8,2099,
-0.48372989119534804,8,2149,
-0.6867532898421689,8,2199,
-0.6289059255402569,8,2249,
,8,2249,63.572211970550256
-0.5383302311739406,9,2299,
-0.6371017748499552,9,2349,
-0.5497500652419238,9,2399,
-0.7483113233732595,9,2449,
-0.7097550847715781,9,2499,
,9,2499,33.18127369198133
