train_loss,epoch,step,val_loss
-0.11653390205681458,0,49,
-0.3751940261968869,0,99,
-0.49688240054831434,0,149,
-0.471611417358885,0,199,
-0.3949894960624305,0,249,
,0,249,0.4013403108404048
-0.44931694683573253,1,299,
-0.496806929951505,1,349,
-0.7201148542398106,1,399,
-0.6586849548280691,1,449,
-0.6123787991945973,1,499,
,1,499,2.2880821885718983
-0.7727946321937893,2,549,
-0.6229877133333299,2,599,
-0.9608182838841786,2,649,
-1.094323215302258,2,699,
-1.0759889046279922,2,749,
,2,749,38.208410129273254
-1.1216528667048553,3,799,
-0.9386544834100037,3,849,
-1.1567541881895624,3,899,
-1.439406790398717,3,949,
-1.328019393890503,3,999,
,3,999,42.78870688908344
-1.271643360530069,4,1049,
-1.2676036682967537,4,1099,
-1.3447319496376966,4,1149,
-1.3317388581872893,4,1199,
-1.3784863071334097,4,1249,
,4,1249,31.678375486685336
-1.3412042048807478,5,1299,
-1.3593066339072948,5,1349,
-1.3694247945150604,5,1399,
-1.3853137753294364,5,1449,
-1.463837763758471,5,1499,
,5,1499,0.01316902652470036
-1.4256560221168837,6,1549,
-1.4677100052513186,6,1599,
-1.3876328041313306,6,1649,
-1.4433144418001458,6,1699,
-1.4961268414905708,6,1749,
,6,1749,11.266385437404399
-1.3886794551903958,7,1799,
-1.6156056447315315,7,1849,
-1.4208798993889058,7,1899,
-1.5344507038369959,7,1949,
-1.4560317713377833,7,1999,
,7,1999,0.2093710139520447
-1.4555806061795986,8,2049,
-1.6158613775287956,8,2099,
-1.561950744429915,8,2149,
-1.726772459046717,8,2199,
-1.5382808574977875,8,2249,
,8,2249,18.118828355304178
-1.4833665570447243,9,2299,
-1.5767710019950651,9,2349,
-1.5404392335658599,9,2399,
-1.6757329435065342,9,2449,
-1.5157701971342774,9,2499,
,9,2499,1.4641060092090739
-1.3874589410064182,10,2549,
-1.7214467902225405,10,2599,
-1.511650031444416,10,2649,
-1.6196866019834664,10,2699,
-1.5000786314798,10,2749,
,10,2749,1.858222961971936
