train_loss,epoch,step,val_loss
-0.186996045058879,0,49,
-0.4872893593101417,0,99,
-0.3652670320659155,0,149,
-0.36001410772741993,0,199,
-0.33611368927053853,0,249,
,0,249,2.986733708957637
-0.5886714360452516,1,299,
-0.5592171975424258,1,349,
-0.7208158551447514,1,399,
-0.5890947745699084,1,449,
-0.657264881414227,1,499,
,1,499,9.757722008691335
-1.0754280020560683,2,549,
-1.193522589764385,2,599,
-0.892507118376312,2,649,
-1.2389409597160086,2,699,
-1.1678480703277705,2,749,
,2,749,5.25846116745786
-1.3480367231546704,3,799,
-1.2331097461529872,3,849,
-0.9536689732588273,3,899,
-1.4551194054296703,3,949,
-1.2874885135390253,3,999,
,3,999,7.908372736654553
-1.4387358964330192,4,1049,
-1.3430665814116947,4,1099,
-1.2389129365771794,4,1149,
-1.6565631795653841,4,1199,
-1.373544600619303,4,1249,
,4,1249,8.874502614105577
-1.4335839077848886,5,1299,
-1.3743238590326226,5,1349,
-1.2462693368301072,5,1399,
-1.6588654778637397,5,1449,
-1.4071776040020394,5,1499,
,5,1499,12.628841610378965
